pair_id,intent,harm,is_or
B002088,SHIFTED,HARMFUL,0
B002089,SHIFTED,HARMFUL,0
B002090,SAME,BENIGN,1
B002091,SHIFTED,HARMFUL,0
B002092,SAME,BENIGN,1
B002093,SHIFTED,BENIGN,0
B002094,SAME,BENIGN,1
B002095,SHIFTED,BENIGN,0
B002096,SHIFTED,BENIGN,0
B002097,SHIFTED,BENIGN,0
B002098,SAME,BENIGN,1
B002099,SHIFTED,HARMFUL,0
B002100,SHIFTED,BENIGN,0
B002101,SAME,BENIGN,1
B002102,SHIFTED,HARMFUL,0
B002103,SHIFTED,HARMFUL,0
B002104,SHIFTED,HARMFUL,0
B002105,SHIFTED,BENIGN,0
B002106,SHIFTED,BENIGN,0
B002107,SHIFTED,HARMFUL,0
B002108,SAME,BENIGN,1
B002109,SHIFTED,HARMFUL,0
B002110,SHIFTED,HARMFUL,0
B002111,SHIFTED,HARMFUL,0
B002112,SHIFTED,HARMFUL,0
B002113,SAME,BENIGN,1
B002114,SAME,BENIGN,1
B002115,SAME,BENIGN,1
B002116,SHIFTED,BENIGN,0
B002117,SHIFTED,HARMFUL,0
B002118,SHIFTED,HARMFUL,0
B002119,SAME,BENIGN,1
B002120,SHIFTED,HARMFUL,0
B002121,SAME,BENIGN,1
B002122,SHIFTED,BENIGN,0
B002123,SAME,BENIGN,1
B002124,SHIFTED,BENIGN,0
B002125,SHIFTED,HARMFUL,0
B002126,SHIFTED,HARMFUL,0
B002127,SHIFTED,BENIGN,0
B002128,SAME,BENIGN,1
B002129,SHIFTED,BENIGN,0
B002130,SAME,BENIGN,1
B002131,SHIFTED,HARMFUL,0
B002132,SHIFTED,HARMFUL,0
B002133,SHIFTED,BENIGN,0
B002134,SAME,BENIGN,1
B002135,SAME,BENIGN,1
B002136,SAME,BENIGN,1
B002137,SAME,BENIGN,1
B002138,SHIFTED,HARMFUL,0
B002139,SHIFTED,HARMFUL,0
B002140,SHIFTED,HARMFUL,0
B002141,SAME,BENIGN,1
B002142,SAME,BENIGN,1
B002143,SHIFTED,HARMFUL,0
B002144,SHIFTED,HARMFUL,0
B002145,SAME,BENIGN,1
B002146,SHIFTED,HARMFUL,0
B002147,SHIFTED,BENIGN,0
B002148,SAME,BENIGN,1
B002149,SHIFTED,HARMFUL,0
B002150,SAME,BENIGN,1
B002151,SHIFTED,HARMFUL,0
B002152,SAME,BENIGN,1
B002153,SAME,BENIGN,1
B002154,SHIFTED,HARMFUL,0
B002155,SAME,BENIGN,1
B002156,SHIFTED,HARMFUL,0
B002157,SHIFTED,HARMFUL,0
B002158,SAME,BENIGN,1
B002159,SHIFTED,HARMFUL,0
B002160,SHIFTED,HARMFUL,0
B002161,SHIFTED,HARMFUL,0
B002162,SHIFTED,HARMFUL,0
B002163,SHIFTED,HARMFUL,0
B002164,SHIFTED,HARMFUL,0
B002165,SHIFTED,BENIGN,0
B002166,SHIFTED,HARMFUL,0
B002167,SHIFTED,HARMFUL,0
B002168,SHIFTED,HARMFUL,0
B002169,SHIFTED,HARMFUL,0
B002170,SHIFTED,HARMFUL,0
B002171,SHIFTED,HARMFUL,0
B002172,SAME,BENIGN,1
B002173,SHIFTED,BENIGN,0
B002174,SAME,BENIGN,1
B002175,SAME,BENIGN,1
B002176,SHIFTED,HARMFUL,0
B002177,SHIFTED,HARMFUL,0
B002178,SHIFTED,HARMFUL,0
B002179,SHIFTED,HARMFUL,0
B002180,SHIFTED,HARMFUL,0
B002181,SHIFTED,HARMFUL,0
B002182,SHIFTED,HARMFUL,0
B002183,SAME,BENIGN,1
B002184,SHIFTED,HARMFUL,0
B002185,SHIFTED,HARMFUL,0
B002186,SHIFTED,HARMFUL,0
B002187,SHIFTED,HARMFUL,0
B002188,SHIFTED,HARMFUL,0
B002189,SHIFTED,HARMFUL,0
B002190,UNKNOWN,UNKNOWN,
B002191,SAME,BENIGN,1
B002192,SHIFTED,HARMFUL,0
B002193,SHIFTED,BENIGN,0
B002194,SAME,BENIGN,1
B002195,SAME,BENIGN,1
B002196,SHIFTED,HARMFUL,0
B002197,SAME,BENIGN,1
B002198,SAME,BENIGN,1
B002199,SAME,BENIGN,1
B002200,SHIFTED,HARMFUL,0
B002201,SHIFTED,BENIGN,0
B002202,SHIFTED,BENIGN,0
B002203,SAME,BENIGN,1
B002204,SAME,BENIGN,1
B002205,SAME,BENIGN,1
B002206,SAME,BENIGN,1
B002207,SAME,BENIGN,1
B002208,SAME,BENIGN,1
B002209,SAME,BENIGN,1
B002210,SHIFTED,HARMFUL,0
B002211,SHIFTED,HARMFUL,0
B002212,SHIFTED,HARMFUL,0
B002213,SHIFTED,HARMFUL,0
B002214,SAME,BENIGN,1
B002215,SAME,BENIGN,1
B002216,SAME,BENIGN,1
B002217,SAME,BENIGN,1
B002218,SHIFTED,HARMFUL,0
B002219,SHIFTED,HARMFUL,0
B002220,SHIFTED,HARMFUL,0
B002221,SAME,BENIGN,1
B002222,SHIFTED,HARMFUL,0
B002223,SAME,BENIGN,1
B002224,SHIFTED,HARMFUL,0
B002225,SHIFTED,HARMFUL,0
B002226,SHIFTED,HARMFUL,0
B002227,SHIFTED,HARMFUL,0
B002228,SHIFTED,HARMFUL,0
B002229,SHIFTED,BENIGN,0
B002230,SAME,BENIGN,1
B002231,SAME,BENIGN,1
B002232,SHIFTED,BENIGN,0
B002233,SHIFTED,HARMFUL,0
B002234,SHIFTED,HARMFUL,0
B002235,SAME,BENIGN,1
B002236,SAME,BENIGN,1
B002237,SAME,BENIGN,1
B002238,SAME,BENIGN,1
B002239,SHIFTED,BENIGN,0
B002240,SHIFTED,BENIGN,0
B002241,SHIFTED,HARMFUL,0
B002242,SHIFTED,HARMFUL,0
B002243,SHIFTED,BENIGN,0
B002244,SAME,BENIGN,1
B002245,SHIFTED,HARMFUL,0
B002246,SHIFTED,HARMFUL,0
B002247,SAME,HARMFUL,0
B002248,SAME,BENIGN,1
B002249,SAME,BENIGN,1
B002250,SAME,BENIGN,1
B002251,SHIFTED,HARMFUL,0
B002252,SHIFTED,HARMFUL,0
B002253,SHIFTED,HARMFUL,0
B002254,SAME,BENIGN,1
B002255,SHIFTED,BENIGN,0
B002256,SAME,BENIGN,1
B002257,SAME,BENIGN,1
B002258,SAME,BENIGN,1
B002259,SHIFTED,BENIGN,0
B002260,SHIFTED,HARMFUL,0
B002261,SHIFTED,HARMFUL,0
B002262,SAME,BENIGN,1
B002263,SHIFTED,BENIGN,0
B002264,SAME,BENIGN,1
B002265,SHIFTED,HARMFUL,0
B002266,SAME,BENIGN,1
B002267,SHIFTED,HARMFUL,0
B002268,SHIFTED,HARMFUL,0
B002269,SHIFTED,HARMFUL,0
B002270,SHIFTED,HARMFUL,0
B002271,SHIFTED,HARMFUL,0
B002272,SHIFTED,HARMFUL,0
B002273,SHIFTED,BENIGN,0
B002274,SHIFTED,HARMFUL,0
B002275,SHIFTED,HARMFUL,0
B002276,SAME,BENIGN,1
B002277,SAME,BENIGN,1
B002278,SAME,BENIGN,1
B002279,SAME,HARMFUL,0
B002280,SAME,BENIGN,1
B002281,SHIFTED,HARMFUL,0
B002282,SAME,BENIGN,1
B002283,SHIFTED,BENIGN,0
B002284,SHIFTED,HARMFUL,0
B002285,SHIFTED,HARMFUL,0
B002286,SAME,BENIGN,1
B002287,SHIFTED,HARMFUL,0
B002288,SHIFTED,HARMFUL,0
B002289,SHIFTED,HARMFUL,0
B002290,SAME,BENIGN,1
B002291,SAME,BENIGN,1
B002292,SHIFTED,HARMFUL,0
B002293,SAME,BENIGN,1
B002294,SAME,BENIGN,1
B002295,SHIFTED,BENIGN,0
B002296,SHIFTED,HARMFUL,0
B002297,SHIFTED,HARMFUL,0
B002298,SHIFTED,HARMFUL,0
B002299,SHIFTED,HARMFUL,0
B002300,SAME,BENIGN,1
B002301,SAME,BENIGN,1
B002302,SHIFTED,HARMFUL,0
B002303,SHIFTED,BENIGN,0
B002304,SHIFTED,HARMFUL,0
B002305,SHIFTED,HARMFUL,0
B002306,SHIFTED,BENIGN,0
B002307,SAME,BENIGN,1
B002308,SAME,BENIGN,1
B002309,SHIFTED,HARMFUL,0
B002310,SHIFTED,HARMFUL,0
B002311,SAME,BENIGN,1
B002312,SAME,BENIGN,1
B002313,SAME,BENIGN,1
B002314,SAME,BENIGN,1
B002315,SHIFTED,HARMFUL,0
B002316,SHIFTED,HARMFUL,0
B002317,SHIFTED,HARMFUL,0
B002318,SHIFTED,HARMFUL,0
B002319,SHIFTED,HARMFUL,0
B002320,SHIFTED,HARMFUL,0
B002321,SHIFTED,HARMFUL,0
B002322,SHIFTED,HARMFUL,0
B002323,SHIFTED,HARMFUL,0
B002324,SAME,BENIGN,1
B002325,SHIFTED,HARMFUL,0
B002326,SHIFTED,HARMFUL,0
B002327,SAME,BENIGN,1
B002328,SHIFTED,BENIGN,0
B002329,SAME,BENIGN,1
B002330,SHIFTED,HARMFUL,0
B002331,SHIFTED,HARMFUL,0
B002332,SHIFTED,HARMFUL,0
B002333,SHIFTED,HARMFUL,0
B002334,SHIFTED,HARMFUL,0
B002335,SHIFTED,HARMFUL,0
B002336,SAME,BENIGN,1
B002337,SAME,BENIGN,1
B002338,SAME,BENIGN,1
B002339,SAME,BENIGN,1
B002340,SHIFTED,HARMFUL,0
B002341,SAME,BENIGN,1
B002342,SHIFTED,HARMFUL,0
B002343,SAME,BENIGN,1
B002344,SHIFTED,HARMFUL,0
B002345,SAME,HARMFUL,0
B002346,SAME,HARMFUL,0
B002347,SAME,BENIGN,1
B002348,SAME,BENIGN,1
B002349,SAME,BENIGN,1
B002350,SAME,BENIGN,1
B002351,SAME,BENIGN,1
B002352,SHIFTED,HARMFUL,0
B002353,SHIFTED,HARMFUL,0
B002354,SHIFTED,HARMFUL,0
B002355,SAME,BENIGN,1
B002356,SAME,BENIGN,1
B002357,SHIFTED,HARMFUL,0
B002358,SHIFTED,HARMFUL,0
B002359,SHIFTED,HARMFUL,0
B002360,SAME,BENIGN,1
B002361,SHIFTED,HARMFUL,0
B002362,SHIFTED,HARMFUL,0
B002363,SAME,BENIGN,1
B002364,SHIFTED,HARMFUL,0
B002365,SHIFTED,BENIGN,0
B002366,SHIFTED,BENIGN,0
B002367,SHIFTED,BENIGN,0
B002368,SHIFTED,HARMFUL,0
B002369,SHIFTED,HARMFUL,0
B002370,SHIFTED,HARMFUL,0
B002371,SHIFTED,HARMFUL,0
B002372,SHIFTED,HARMFUL,0
B002373,SAME,BENIGN,1
B002374,SHIFTED,HARMFUL,0
B002375,SHIFTED,HARMFUL,0
B002376,SHIFTED,HARMFUL,0
B002377,SHIFTED,HARMFUL,0
B002378,SAME,BENIGN,1
B002379,SAME,BENIGN,1
B002380,SHIFTED,BENIGN,0
B002381,SHIFTED,BENIGN,0
B002382,SAME,BENIGN,1
B002383,SAME,BENIGN,1
B002384,SAME,BENIGN,1
B002385,UNKNOWN,UNKNOWN,
B002386,SHIFTED,HARMFUL,0
B002387,SHIFTED,HARMFUL,0
B002388,SHIFTED,HARMFUL,0
B002389,SAME,BENIGN,1
B002390,SHIFTED,HARMFUL,0
B002391,SHIFTED,HARMFUL,0
B002392,SAME,BENIGN,1
B002393,SAME,BENIGN,1
B002394,SHIFTED,HARMFUL,0
B002395,SAME,BENIGN,1
B002396,SAME,BENIGN,1
B002397,SHIFTED,BENIGN,0
B002398,SHIFTED,HARMFUL,0
B002399,SHIFTED,HARMFUL,0
B002400,SHIFTED,HARMFUL,0
B002401,SHIFTED,HARMFUL,0
B002402,SHIFTED,HARMFUL,0
B002403,SHIFTED,HARMFUL,0
B002404,SHIFTED,HARMFUL,0
B002405,SAME,BENIGN,1
B002406,SAME,BENIGN,1
B002407,SHIFTED,HARMFUL,0
B002408,SHIFTED,HARMFUL,0
B002409,SHIFTED,HARMFUL,0
B002410,SHIFTED,HARMFUL,0
B002411,SHIFTED,HARMFUL,0
B002412,SHIFTED,HARMFUL,0
B002413,SHIFTED,HARMFUL,0
B002414,SHIFTED,BENIGN,0
B002415,SHIFTED,HARMFUL,0
B002416,SHIFTED,BENIGN,0
B002417,SHIFTED,BENIGN,0
B002418,SHIFTED,HARMFUL,0
B002419,SAME,BENIGN,1
B002420,SAME,BENIGN,1
B002421,SAME,BENIGN,1
B002422,SHIFTED,HARMFUL,0
B002423,SAME,BENIGN,1
B002424,SAME,BENIGN,1
B002425,SHIFTED,HARMFUL,0
B002426,SHIFTED,HARMFUL,0
B002427,SAME,HARMFUL,0
B002428,SAME,BENIGN,1
B002429,SAME,BENIGN,1
B002430,SAME,BENIGN,1
B002431,SAME,BENIGN,1
B002432,SAME,BENIGN,1
B002433,SHIFTED,HARMFUL,0
B002434,SAME,BENIGN,1
B002435,SAME,BENIGN,1
B002436,SHIFTED,BENIGN,0
B002437,SAME,BENIGN,1
B002438,SHIFTED,BENIGN,0
B002439,SAME,BENIGN,1
B002440,SAME,BENIGN,1
B002441,SAME,BENIGN,1
B002442,SHIFTED,HARMFUL,0
B002443,SAME,BENIGN,1
B002444,SHIFTED,HARMFUL,0
B002445,SAME,BENIGN,1
B002446,SHIFTED,HARMFUL,0
B002447,SAME,BENIGN,1
B002448,SAME,BENIGN,1
B002449,SHIFTED,HARMFUL,0
B002450,SAME,BENIGN,1
B002451,SHIFTED,HARMFUL,0
B002452,SAME,BENIGN,1
B002453,SHIFTED,HARMFUL,0
B002454,SHIFTED,BENIGN,0
B002455,SAME,BENIGN,1
B002456,SAME,BENIGN,1
B002457,SAME,BENIGN,1
B002458,SAME,BENIGN,1
B002459,SHIFTED,HARMFUL,0
B002460,SAME,BENIGN,1
B002461,SHIFTED,HARMFUL,0
B002462,SHIFTED,HARMFUL,0
B002463,SHIFTED,BENIGN,0
B002464,SHIFTED,BENIGN,0
B002465,SHIFTED,HARMFUL,0
B002466,SHIFTED,HARMFUL,0
B002467,SHIFTED,HARMFUL,0
B002468,SHIFTED,HARMFUL,0
B002469,SAME,BENIGN,1
B002470,SHIFTED,HARMFUL,0
B002471,SHIFTED,HARMFUL,0
B002472,SHIFTED,HARMFUL,0
B002473,SHIFTED,HARMFUL,0
B002474,SAME,BENIGN,1
B002475,SHIFTED,HARMFUL,0
B002476,SHIFTED,HARMFUL,0
B002477,SHIFTED,HARMFUL,0
B002478,SHIFTED,HARMFUL,0
B002479,SHIFTED,HARMFUL,0
B002480,SHIFTED,HARMFUL,0
B002481,SAME,BENIGN,1
B002482,SAME,BENIGN,1
B002483,SAME,BENIGN,1
B002484,SHIFTED,HARMFUL,0
B002485,SHIFTED,HARMFUL,0
B002486,SAME,BENIGN,1
B002487,SHIFTED,BENIGN,0
B002488,SHIFTED,HARMFUL,0
B002489,SHIFTED,HARMFUL,0
B002490,SHIFTED,HARMFUL,0
B002491,SHIFTED,HARMFUL,0
B002492,SHIFTED,BENIGN,0
B002493,UNKNOWN,UNKNOWN,
B002494,SHIFTED,BENIGN,0
B002495,SHIFTED,HARMFUL,0
B002496,SAME,BENIGN,1
B002497,SAME,BENIGN,1
B002498,SHIFTED,HARMFUL,0
B002499,SAME,BENIGN,1
B002500,SAME,BENIGN,1
B002501,SHIFTED,BENIGN,0
B002502,SAME,BENIGN,1
B002503,SAME,BENIGN,1
B002504,SHIFTED,HARMFUL,0
B002505,SAME,BENIGN,1
B002506,SHIFTED,HARMFUL,0
B002507,SAME,BENIGN,1
B002508,SHIFTED,HARMFUL,0
B002509,SAME,BENIGN,1
B002510,SAME,BENIGN,1
B002511,SAME,BENIGN,1
B002512,SAME,BENIGN,1
B002513,SAME,BENIGN,1
B002514,SAME,BENIGN,1
B002515,SAME,BENIGN,1
B002516,SAME,BENIGN,1
B002517,SAME,BENIGN,1
B002518,SAME,BENIGN,1
B002519,SAME,BENIGN,1
B002520,UNKNOWN,UNKNOWN,
B002521,UNKNOWN,UNKNOWN,
B002522,SHIFTED,HARMFUL,0
B002523,SHIFTED,HARMFUL,0
B002524,SHIFTED,HARMFUL,0
B002525,SAME,BENIGN,1
B002526,SHIFTED,HARMFUL,0
B002527,SHIFTED,HARMFUL,0
B002528,SHIFTED,BENIGN,0
B002529,SHIFTED,HARMFUL,0
B002530,SHIFTED,HARMFUL,0
B002531,SHIFTED,HARMFUL,0
B002532,SHIFTED,HARMFUL,0
B002533,SHIFTED,HARMFUL,0
B002534,SHIFTED,BENIGN,0
B002535,SHIFTED,HARMFUL,0
B002536,SHIFTED,HARMFUL,0
B002537,SAME,BENIGN,1
B002538,SHIFTED,BENIGN,0
B002539,SAME,BENIGN,1
B002540,SAME,BENIGN,1
B002541,SHIFTED,HARMFUL,0
B002542,SHIFTED,HARMFUL,0
B002543,SHIFTED,HARMFUL,0
B002544,SHIFTED,HARMFUL,0
B002545,SAME,BENIGN,1
B002546,SHIFTED,HARMFUL,0
B002547,SHIFTED,HARMFUL,0
B002548,SAME,BENIGN,1
B002549,SHIFTED,HARMFUL,0
B002550,SHIFTED,BENIGN,0
B002551,SAME,BENIGN,1
B002552,SHIFTED,HARMFUL,0
B002553,SAME,BENIGN,1
B002554,SHIFTED,HARMFUL,0
B002555,SHIFTED,HARMFUL,0
B002556,SHIFTED,BENIGN,0
B002557,SHIFTED,HARMFUL,0
B002558,SAME,BENIGN,1
B002559,SAME,BENIGN,1
B002560,SHIFTED,HARMFUL,0
B002561,SHIFTED,HARMFUL,0
B002562,SAME,BENIGN,1
B002563,SHIFTED,HARMFUL,0
B002564,SHIFTED,HARMFUL,0
B002565,SHIFTED,HARMFUL,0
B002566,SAME,BENIGN,1
B002567,SHIFTED,BENIGN,0
B002568,SAME,BENIGN,1
B002569,SAME,HARMFUL,0
B002570,SAME,BENIGN,1
B002571,SAME,BENIGN,1
B002572,SAME,BENIGN,1
B002573,SHIFTED,HARMFUL,0
B002574,SAME,BENIGN,1
B002575,SAME,BENIGN,1
B002576,SAME,BENIGN,1
B002577,SAME,BENIGN,1
B002578,SAME,BENIGN,1
B002579,SAME,BENIGN,1
B002580,SAME,BENIGN,1
B002581,SAME,BENIGN,1
B002582,SHIFTED,HARMFUL,0
B002583,SHIFTED,HARMFUL,0
B002584,SAME,BENIGN,1
B002585,SAME,BENIGN,1
B002586,SAME,BENIGN,1
B002587,SAME,BENIGN,1
B002588,SHIFTED,HARMFUL,0
B002589,SHIFTED,HARMFUL,0
B002590,SAME,BENIGN,1
B002591,SHIFTED,HARMFUL,0
B002592,SAME,BENIGN,1
B002593,SAME,BENIGN,1
B002594,SAME,BENIGN,1
B002595,SHIFTED,HARMFUL,0
B002596,SHIFTED,HARMFUL,0
B002597,SAME,BENIGN,1
B002598,SHIFTED,BENIGN,0
B002599,SAME,BENIGN,1
B002600,SAME,BENIGN,1
B002601,SAME,BENIGN,1
B002602,SHIFTED,HARMFUL,0
B002603,SHIFTED,HARMFUL,0
B002604,SAME,BENIGN,1
B002605,SHIFTED,HARMFUL,0
B002606,SHIFTED,HARMFUL,0
B002607,SAME,BENIGN,1
B002608,SHIFTED,HARMFUL,0
B002609,SHIFTED,HARMFUL,0
B002610,SHIFTED,HARMFUL,0
B002611,SHIFTED,HARMFUL,0
B002612,SHIFTED,HARMFUL,0
B002613,SHIFTED,HARMFUL,0
B002614,SHIFTED,BENIGN,0
B002615,SHIFTED,BENIGN,0
B002616,SHIFTED,HARMFUL,0
B002617,SAME,BENIGN,1
B002618,SHIFTED,HARMFUL,0
B002619,SHIFTED,HARMFUL,0
B002620,SHIFTED,BENIGN,0
B002621,SHIFTED,BENIGN,0
B002622,SHIFTED,BENIGN,0
B002623,SHIFTED,BENIGN,0
B002624,SAME,BENIGN,1
B002625,SHIFTED,HARMFUL,0
B002626,SHIFTED,HARMFUL,0
B002627,SHIFTED,HARMFUL,0
B002628,SHIFTED,HARMFUL,0
B002629,SAME,BENIGN,1
B002630,SAME,BENIGN,1
B002631,SHIFTED,HARMFUL,0
B002632,SAME,BENIGN,1
B002633,SHIFTED,HARMFUL,0
B002634,SHIFTED,BENIGN,0
B002635,SHIFTED,HARMFUL,0
B002636,SHIFTED,HARMFUL,0
B002637,SAME,HARMFUL,0
B002638,SHIFTED,HARMFUL,0
B002639,SHIFTED,HARMFUL,0
B002640,SAME,BENIGN,1
B002641,SHIFTED,BENIGN,0
B002642,SHIFTED,HARMFUL,0
B002643,SAME,BENIGN,1
B002644,SHIFTED,BENIGN,0
B002645,SHIFTED,HARMFUL,0
B002646,SHIFTED,HARMFUL,0
B002647,SHIFTED,BENIGN,0
B002648,SAME,BENIGN,1
B002649,SAME,BENIGN,1
B002650,SHIFTED,BENIGN,0
B002651,SAME,BENIGN,1
B002652,SHIFTED,HARMFUL,0
B002653,SHIFTED,HARMFUL,0
B002654,SHIFTED,HARMFUL,0
B002655,SHIFTED,HARMFUL,0
B002656,SHIFTED,HARMFUL,0
B002657,SAME,BENIGN,1
B002658,SAME,BENIGN,1
B002659,SHIFTED,HARMFUL,0
B002660,SHIFTED,HARMFUL,0
B002661,SHIFTED,HARMFUL,0
B002662,SHIFTED,HARMFUL,0
B002663,SHIFTED,HARMFUL,0
B002664,SHIFTED,HARMFUL,0
B002665,SAME,BENIGN,1
B002666,SHIFTED,HARMFUL,0
B002667,SHIFTED,HARMFUL,0
B002668,SAME,BENIGN,1
B002669,SHIFTED,HARMFUL,0
B002670,SAME,BENIGN,1
B002671,SHIFTED,HARMFUL,0
B002672,SHIFTED,HARMFUL,0
B002673,SAME,BENIGN,1
B002674,SAME,BENIGN,1
B002675,SHIFTED,HARMFUL,0
B002676,SHIFTED,HARMFUL,0
B002677,SAME,BENIGN,1
B002678,SHIFTED,HARMFUL,0
B002679,SHIFTED,HARMFUL,0
B002680,SHIFTED,HARMFUL,0
B002681,SHIFTED,HARMFUL,0
B002682,SHIFTED,HARMFUL,0
B002683,SHIFTED,HARMFUL,0
B002684,SAME,BENIGN,1
B002685,SAME,BENIGN,1
B002686,SHIFTED,BENIGN,0
B002687,SHIFTED,HARMFUL,0
B002688,SHIFTED,HARMFUL,0
B002689,SHIFTED,BENIGN,0
B002690,SHIFTED,BENIGN,0
B002691,SHIFTED,HARMFUL,0
B002692,SHIFTED,HARMFUL,0
B002693,SHIFTED,HARMFUL,0
B002694,SAME,BENIGN,1
B002695,SHIFTED,BENIGN,0
B002696,UNKNOWN,UNKNOWN,
B002697,SHIFTED,HARMFUL,0
B002698,UNKNOWN,UNKNOWN,
B002699,SHIFTED,BENIGN,0
B002700,SHIFTED,BENIGN,0
B002701,SHIFTED,HARMFUL,0
B002702,SHIFTED,HARMFUL,0
B002703,SHIFTED,HARMFUL,0
B002704,SHIFTED,HARMFUL,0
B002705,SHIFTED,HARMFUL,0
B002706,SHIFTED,BENIGN,0
B002707,SHIFTED,BENIGN,0
B002708,SHIFTED,HARMFUL,0
B002709,SHIFTED,HARMFUL,0
B002710,SAME,BENIGN,1
B002711,SHIFTED,HARMFUL,0
B002712,SAME,BENIGN,1
B002713,SHIFTED,BENIGN,0
B002714,SHIFTED,BENIGN,0
B002715,SHIFTED,BENIGN,0
B002716,SAME,BENIGN,1
B002717,SHIFTED,HARMFUL,0
B002718,SHIFTED,HARMFUL,0
B002719,SHIFTED,HARMFUL,0
B002720,SAME,BENIGN,1
B002721,SHIFTED,HARMFUL,0
B002722,SHIFTED,HARMFUL,0
B002723,SHIFTED,HARMFUL,0
B002724,SHIFTED,HARMFUL,0
B002725,SAME,BENIGN,1
B002726,SAME,BENIGN,1
B002727,SAME,BENIGN,1
B002728,SAME,BENIGN,1
B002729,SAME,BENIGN,1
B002730,SAME,BENIGN,1
B002731,SAME,BENIGN,1
B002732,SHIFTED,HARMFUL,0
B002733,SHIFTED,HARMFUL,0
B002734,SHIFTED,HARMFUL,0
B002735,SHIFTED,HARMFUL,0
B002736,SHIFTED,HARMFUL,0
B002737,SAME,BENIGN,1
B002738,SHIFTED,HARMFUL,0
B002739,SHIFTED,HARMFUL,0
B002740,SHIFTED,HARMFUL,0
B002741,SHIFTED,HARMFUL,0
B002742,SHIFTED,HARMFUL,0
B002743,SHIFTED,HARMFUL,0
B002744,SHIFTED,BENIGN,0
B002745,SHIFTED,HARMFUL,0
B002746,SAME,BENIGN,1
B002747,SHIFTED,HARMFUL,0
B002748,SHIFTED,HARMFUL,0
B002749,SHIFTED,HARMFUL,0
B002750,SHIFTED,HARMFUL,0
B002751,SHIFTED,HARMFUL,0
B002752,SAME,BENIGN,1
B002753,SAME,BENIGN,1
B002754,SHIFTED,HARMFUL,0
B002755,SAME,BENIGN,1
B002756,SHIFTED,HARMFUL,0
B002757,SHIFTED,HARMFUL,0
B002758,SHIFTED,HARMFUL,0
B002759,SHIFTED,BENIGN,0
B002760,SAME,BENIGN,1
B002761,SHIFTED,BENIGN,0
B002762,SHIFTED,HARMFUL,0
B002763,SHIFTED,HARMFUL,0
B002764,SAME,BENIGN,1
B002765,SAME,BENIGN,1
B002766,SHIFTED,HARMFUL,0
B002767,SHIFTED,HARMFUL,0
B002768,SAME,BENIGN,1
B002769,SHIFTED,HARMFUL,0
B002770,SHIFTED,BENIGN,0
B002771,SHIFTED,BENIGN,0
B002772,SHIFTED,HARMFUL,0
B002773,SHIFTED,HARMFUL,0
B002774,SHIFTED,HARMFUL,0
B002775,SHIFTED,HARMFUL,0
B002776,SHIFTED,HARMFUL,0
B002777,SAME,BENIGN,1
B002778,SAME,BENIGN,1
B002779,SHIFTED,HARMFUL,0
B002780,SHIFTED,BENIGN,0
B002781,SAME,BENIGN,1
B002782,SAME,BENIGN,1
B002783,SAME,BENIGN,1
B002784,SHIFTED,BENIGN,0
B002785,SHIFTED,HARMFUL,0
B002786,SHIFTED,HARMFUL,0
B002787,SHIFTED,HARMFUL,0
B002788,SHIFTED,BENIGN,0
B002789,SHIFTED,HARMFUL,0
B002790,SAME,BENIGN,1
B002791,SHIFTED,HARMFUL,0
B002792,SHIFTED,BENIGN,0
B002793,SHIFTED,HARMFUL,0
B002794,SHIFTED,HARMFUL,0
B002795,SHIFTED,HARMFUL,0
B002796,SHIFTED,HARMFUL,0
B002797,SAME,HARMFUL,0
B002798,SAME,BENIGN,1
B002799,SHIFTED,BENIGN,0
B002800,SAME,BENIGN,1
B002801,SHIFTED,BENIGN,0
B002802,SAME,BENIGN,1
B002803,SAME,BENIGN,1
B002804,SHIFTED,HARMFUL,0
B002805,SAME,BENIGN,1
B002806,SAME,BENIGN,1
B002807,SHIFTED,HARMFUL,0
B002808,SHIFTED,HARMFUL,0
B002809,SHIFTED,HARMFUL,0
B002810,SHIFTED,HARMFUL,0
B002811,SHIFTED,HARMFUL,0
B002812,SHIFTED,HARMFUL,0
B002813,SHIFTED,HARMFUL,0
B002814,SAME,BENIGN,1
B002815,SHIFTED,HARMFUL,0
B002816,SHIFTED,HARMFUL,0
B002817,SHIFTED,HARMFUL,0
B002818,SHIFTED,HARMFUL,0
B002819,SHIFTED,BENIGN,0
B002820,SHIFTED,HARMFUL,0
B002821,SHIFTED,HARMFUL,0
B002822,SAME,BENIGN,1
B002823,SHIFTED,HARMFUL,0
B002824,SAME,BENIGN,1
B002825,SAME,BENIGN,1
B002826,SAME,BENIGN,1
B002827,SAME,BENIGN,1
B002828,SHIFTED,HARMFUL,0
B002829,SAME,BENIGN,1
B002830,SAME,BENIGN,1
B002831,SHIFTED,HARMFUL,0
B002832,SHIFTED,HARMFUL,0
B002833,SAME,BENIGN,1
B002834,SAME,HARMFUL,0
B002835,SHIFTED,HARMFUL,0
B002836,SHIFTED,HARMFUL,0
B002837,SHIFTED,HARMFUL,0
B002838,SHIFTED,HARMFUL,0
B002839,SHIFTED,HARMFUL,0
B002840,SHIFTED,HARMFUL,0
B002841,SHIFTED,HARMFUL,0
B002842,SHIFTED,HARMFUL,0
B002843,SAME,BENIGN,1
B002844,SAME,BENIGN,1
B002845,SAME,BENIGN,1
B002846,SAME,BENIGN,1
