orig_idx,original,rewrite
39472,"Find a sentence in the given section that supports the statement.

However, the fact that it is possible to reuse and reconfigure existing Machine Learning systems means that organizations do not have to start from scratch each time they need to build a new system.

Section: Machine Learning is a relatively new but rapidly developing field","Find a sentence in the given section that supports the statement.

However, the fact that it is possible to reuse and reconfigure existing Machine Learning systems means that organizations do not have to start from scratch each time they need to build a new system.

Section: Machine Learning is a relatively new but rapidly developing field"
32667,"Create a quiz that tests the user's knowledge on a given topic.

The different branches of science","Create a quiz that tests the user's knowledge on a given topic.

The different branches of science"
15333,Name 3 things to take into consideration when creating a positive learning environment in the classroom.,Name 3 things to take into consideration when creating a positive learning environment in the classroom.
13312,Output a recipe for making a veggie sandwich.,Output a recipe for making a veggie sandwich.
31443,"Reformulate the sentence in a positive way

I'm not allowed to make any mistakes","Reformulate the sentence in a positive way

I'm not allowed to make any mistakes"
21795,"Provide two solutions to the following money management problem

A family has an income of $10,000 a month, but they spend $12,000 a month.","Provide two solutions to the following money management problem

A family has an income of $10,000 a month, but they spend $12,000 a month."
6533,How would you explain the concept of evolution to a child?,How would you explain the concept of evolution to a child?
21501,State a fact about a recent event.,State a fact about a recent event.
2845,Create an intriguing headline for an article about air pollution.,Create an intriguing headline for an article about air pollution.
40286,Name one type of sustainable development goal.,Name one type of sustainable development goal.
23856,"Classify the following animals in the proper category.

wolf, lion, jellyfish","Classify the following animals in the proper category.

wolf, lion, jellyfish"
29952,"Design a unique logo for a pet store using the provided name.

Pet Paradise","Design a unique logo for a pet store using the provided name.

Pet Paradise"
18669,"Write a story of length 40 words based on the given input.

Elephant in the House","Write a story of length 40 words based on the given input.

Elephant in the House"
24376,Compile a list of seven tools for creating a website.,Compile a list of seven tools for creating a website.
14755,How does the brain recognize faces?,How does the brain recognize faces?
40863,Create a checklist of the steps required to launch a new website.,Create a checklist of the steps required to launch a new website.
44396,Find online resources about the Indian Super League.,Find online resources about the Indian Super League.
37173,Explain the relevance of the Pythagorean Theorem in the real world.,Explain the relevance of the Pythagorean Theorem in the real world.
35848,"Using two given words, create a meaningful sentence.

library, snow","Using two given words, create a meaningful sentence.

library, snow"
20954,"Identify which one of the following is an example of a real-world dataset.

The Yelp review dataset.","Identify which one of the following is an example of a real-world dataset.

The Yelp review dataset."
44323,Describe the relationship between a buyer and a seller.,Describe the relationship between a buyer and a seller.
31799,"Output the sum of the following numbers: 2, 3, 5, 8","Output the sum of the following numbers: 2, 3, 5, 8"
24054,"Given an integer array nums, return an array answer where answer[i] is the number of smaller elements to the right of nums[i].","Given an integer array nums, return an array answer where answer[i] is the number of smaller elements to the right of nums[i]."
4198,Generate a list of 5 things a student should keep in mind when studying for an exam.,Generate a list of 5 things a student should keep in mind when studying for an exam.
28088,"Name the figure of speech in the given sentence

The prime minister proudly declared 'I am the leader of this nation'","Name the figure of speech in the given sentence

The prime minister proudly declared 'I am the leader of this nation'"
2312,"Categorize the following object as either a mammal, reptile, or amphibian.

Frog","Categorize the following object as either a mammal, reptile, or amphibian.

Frog"
16760,"Identify whether the following statement is a categorical or ordinal statement.

The movie was excellent.","Identify whether the following statement is a categorical or ordinal statement.

The movie was excellent."
19254,"Construct a Mathematical expression to find the cost after discount

Original Cost= 100$
Discount percentage = 10%","Construct a Mathematical expression to find the cost after discount

Original Cost= 100$
Discount percentage = 10%"
34946,"Describe the best strategy to maximize revenue from a given product.

The product is a miniature Christmas tree made with real pine needles and artificial snow. It's sold in department stores and online.","Describe the best strategy to maximize revenue from a given product.

The product is a miniature Christmas tree made with real pine needles and artificial snow. It's sold in department stores and online."
35223,Construct a numerical series where each number is the sum of its two predecessor numbers.,Construct a numerical series where each number is the sum of its two predecessor numbers.
50642,"Edit the following sentence to make it more concise:

The experiment demonstrated that the bacteria survived in higher temperatures.","Edit the following sentence to make it more concise:

The experiment demonstrated that the bacteria survived in higher temperatures."
32733,Come up with an appropriate slogan for a new cereal brand.,Come up with an appropriate slogan for a new cereal brand.
37382,"A board game spinner is divided into four regions labeled A, B, C, and D. The probability of the arrow stopping on region A is 3/8, the probability of it stopping in B is 1/4, and the probability of it stopping in region C is equal to the probability of it stopping in region D. What is the probability of the arrow stopping in region C? Express your answer as a common fraction.","A board game spinner is divided into four regions labeled A, B, C, and D. The probability of the arrow stopping on region A is 3/8, the probability of it stopping in B is 1/4, and the probability of it stopping in region C is equal to the probability of it stopping in region D. What is the probability of the arrow stopping in region C? Express your answer as a common fraction."
48153,"Rearrange the following sentence to make it grammatically correct:

eat likes vegetables my cat","Rearrange the following sentence to make it grammatically correct:

eat likes vegetables my cat"
3930,"If 2^3x = 7, evaluate 8^x+1.","If 2^3x = 7, evaluate 8^x+1."
29498,Describe the steps for creating a new schedule for employees.,Describe the steps for creating a new schedule for employees.
5246,List three animals that can be found in the Arctic region.,List three animals that can be found in the Arctic region.
32426,Name 3 advantages of using AI-based solutions in healthcare,Name 3 advantages of using AI-based solutions in healthcare
45762,Describe the biggest benefit of vegan diet.,Describe the biggest benefit of vegan diet.
40659,What is the population of France according to the latest estimates?,What is the population of France according to the latest estimates?
6006,"Identify any typos in this sentence.

The qualitty of the product was excellent.","Identify any typos in this sentence.

The qualitty of the product was excellent."
50190,"Summarise this review of a restaurant

I had a great experience at the restaurant. The food was delicious and the staff were friendly. The ambiance was cozy and the atmosphere was relaxed.","Summarise this review of a restaurant

I had a great experience at the restaurant. The food was delicious and the staff were friendly. The ambiance was cozy and the atmosphere was relaxed."
9180,"Reorganize the text by finding the main idea conveyed by the writer.

The painting depicted a beautiful landscape of a small village, with mountains on one side and green fields on the other.","Reorganize the text by finding the main idea conveyed by the writer.

The painting depicted a beautiful landscape of a small village, with mountains on one side and green fields on the other."
30366,"Write down 2 similar words that rhyme with the given word.

Ground","Write down 2 similar words that rhyme with the given word.

Ground"
50789,"Answer the question based on common sense and your knowledge.

What is the name of the capital city of Peru?","Answer the question based on common sense and your knowledge.

What is the name of the capital city of Peru?"
38594,"Ask a question about the value of a security.

Security: Apple Inc.","Ask a question about the value of a security.

Security: Apple Inc."
2028,Generate an outline for a 10-minute speech about a futuristic city.,Generate an outline for a 10-minute speech about a futuristic city.
39911,Name one innovation from the Industrial Revolution,Name one innovation from the Industrial Revolution
44741,Generate a list of three different types of vegetables that are commonly used in Italian cooking,Generate a list of three different types of vegetables that are commonly used in Italian cooking
26454,Write a script for a cartoon about a family of four discussing the environment.,Write a script for a cartoon about a family of four discussing the environment.
45226,"Find a creative way to make use of the following item.

A mop","Find a creative way to make use of the following item.

A mop"
8367,Explain what the function 'count_words' does in Python.,Explain what the function 'count_words' does in Python.
32125,"Create a resume for a customer service representative.

Rebecca Smith, 
Toronto, ON","Create a resume for a customer service representative.

Rebecca Smith, 
Toronto, ON"
39154,Generate a tweet about the benefits of reading for children.,Generate a tweet about the benefits of reading for children.
3607,"Create a list of 5 unique selling points for a product.

[Product description provided]","Create a list of 5 unique selling points for a product.

[Product description provided]"
7635,"Divide the sentence into a subject and a predicate

The cat jumped up on the fence","Divide the sentence into a subject and a predicate

The cat jumped up on the fence"
19874,"Use the given words to write a creative sentence.

Words: explore, curiosity, adventure","Use the given words to write a creative sentence.

Words: explore, curiosity, adventure"
29413,Who is the main antagonist in the movie Jurassic Park?,Who is the main antagonist in the movie Jurassic Park?
16701,"Cite evidence from the text to support the following statement.

The main character experienced guilt in the story.","Cite evidence from the text to support the following statement.

The main character experienced guilt in the story."
24488,List two techniques for establishing trust with customers.,List two techniques for establishing trust with customers.
2974,"Rewrite the following paragraph by correcting its grammar and removing any redundancy.

Despite the acknowledgement of the generally, typically accepted idea that exercise is really beneficial for basically most individuals, there doesn't seem to be enough motivation to really pursue such activities as often as we would like the majority of us to. A main obstacle could be mainly the lack of understanding of how exercise can undeniably really improve our lives essentially in many ways, and not just at the level of simple physical appearance.","Rewrite the following paragraph by correcting its grammar and removing any redundancy.

Despite the acknowledgement of the generally, typically accepted idea that exercise is really beneficial for basically most individuals, there doesn't seem to be enough motivation to really pursue such activities as often as we would like the majority of us to. A main obstacle could be mainly the lack of understanding of how exercise can undeniably really improve our lives essentially in many ways, and not just at the level of simple physical appearance."
18428,"Estimate how much time is needed to complete a given task.

The task is to create 10 iPhone applications.","Estimate how much time is needed to complete a given task.

The task is to create 10 iPhone applications."
8252,Create a list of inputs to the instruction and classifying the type of instruction.,Create a list of inputs to the instruction and classifying the type of instruction.
14700,Discuss the pros and cons of using a GPT-3 model.,Discuss the pros and cons of using a GPT-3 model.
43444,"Come up with 5 multiple-choice questions about the movie ""The Godfather"".","Come up with 5 multiple-choice questions about the movie ""The Godfather""."
9450,Give me the top three ways to reduce food waste.,Give me the top three ways to reduce food waste.
23924,"Identify which of the following statements about the Titanic is true.

The Titanic was the largest recorded ship built, with a gross register tonnage of 46,328 tons.

It had twice the horsepower of the next largest ship.

It was the longest triple-decker ever constructed.

It was the largest triple-decker ever constructed.","Identify which of the following statements about the Titanic is true.

The Titanic was the largest recorded ship built, with a gross register tonnage of 46,328 tons.

It had twice the horsepower of the next largest ship.

It was the longest triple-decker ever constructed.

It was the largest triple-decker ever constructed."
30586,"Rearrange the actions in this sentence, starting with the past tense verb, allowing it to be used as a complete sentence.

The students textbooks opened scattered across across the classroom","Rearrange the actions in this sentence, starting with the past tense verb, allowing it to be used as a complete sentence.

The students textbooks opened scattered across across the classroom"
24180,Suggest three ways people can save energy in their homes.,Suggest three ways people can save energy in their homes.
18700,"Suggest an title for the following narrative

Once upon a time there was a kingdom ruled by a wise, but ruthless king. He had two sons, one of whom was his heir and the other, his advisor.","Suggest an title for the following narrative

Once upon a time there was a kingdom ruled by a wise, but ruthless king. He had two sons, one of whom was his heir and the other, his advisor."
8718,"Categorize the following message as personal, transactional or informational.

Your order has been shipped.","Categorize the following message as personal, transactional or informational.

Your order has been shipped."
14323,Give me a real-life example of Newton's Third Law.,Give me a real-life example of Newton's Third Law.
7947,"Rearrange the words of the input so that it forms a complete sentence.

this a strange place","Rearrange the words of the input so that it forms a complete sentence.

this a strange place"
19007,Name a reason why someone might switch to a paperless office environment.,Name a reason why someone might switch to a paperless office environment.
3929,Write a satrical sentence about politicians,Write a satrical sentence about politicians
25422,"Re-write the given sentence in a polite and formal way

I need this report as soon as possible","Re-write the given sentence in a polite and formal way

I need this report as soon as possible"
26806,"Choose an area of medicine, and generate a list of five potential diagnoses related to it.

Cancer","Choose an area of medicine, and generate a list of five potential diagnoses related to it.

Cancer"
20889,"In this task, you need to come up with a plan to make a sandwich.","In this task, you need to come up with a plan to make a sandwich."
4,Pretend you are a project manager of a construction company. Describe a time when you had to make a difficult decision.,Pretend you are a project manager of a construction company. Describe a time when you had to make a difficult decision.
16444,Create a fun adventure story involving a magical cat.,Create a fun adventure story involving a magical cat.
39069,Find the number of protons in Helium atom.,Find the number of protons in Helium atom.
114,"Summarize the following article in your own words.

The internet has become a critical part of modern life and it has revolutionized the way we communicate and conduct business. It has enabled the spread of ideas and experiences quickly, globally, and cheaply.","Summarize the following article in your own words.

The internet has become a critical part of modern life and it has revolutionized the way we communicate and conduct business. It has enabled the spread of ideas and experiences quickly, globally, and cheaply."
48156,"Construct a sentence using the following words: thunder, sky, and spread","Construct a sentence using the following words: thunder, sky, and spread"
16595,Provide three examples of a conversation topic to break the ice.,Provide three examples of a conversation topic to break the ice.
7878,Generate a unique title for a story set in the future.,Generate a unique title for a story set in the future.
30421,Design a meal-planning system,Design a meal-planning system
43937,What is the Difference between Electromagnetic and Gravitational Wave?,What is the Difference between Electromagnetic and Gravitational Wave?
32365,"Categorize this sentence: ""The apple is ripe""","Categorize this sentence: ""The apple is ripe"""
11817,"Convert the following phrase into passive voice.

The teacher graded the exams.","Convert the following phrase into passive voice.

The teacher graded the exams."
1321,Generate a story about fairies who come to help humans.,Generate a story about fairies who come to help humans.
37652,Provide an example of a query that you can use to search for a particular book in a library catalog.,Provide an example of a query that you can use to search for a particular book in a library catalog.
11333,"Rewrite the following sentence using the opposite: They punished him for being irresponsible.

They punished him for being irresponsible.","Rewrite the following sentence using the opposite: They punished him for being irresponsible.

They punished him for being irresponsible."
5349,"Rewrite the sentence using comparative adjectives

This car is fast","Rewrite the sentence using comparative adjectives

This car is fast"
22833,"Create a list of five items based on the given topic.

Topic: Types of Dogs","Create a list of five items based on the given topic.

Topic: Types of Dogs"
6062,"Generate a sample use-case of the technology described in the passage.

Autonomous robots are robots with either limited or complete autonomy. Autonomous robots can operate without having to rely on preprogrammed instructions and can adjust their behavior according to their environment.","Generate a sample use-case of the technology described in the passage.

Autonomous robots are robots with either limited or complete autonomy. Autonomous robots can operate without having to rely on preprogrammed instructions and can adjust their behavior according to their environment."
51085,Write a persuasive essay about why the redistribution of wealth is necessary.,Write a persuasive essay about why the redistribution of wealth is necessary.
42334,Recognize the homophones of the following word: car,Recognize the homophones of the following word: car
10562,Create a visual representation comparing residential energy usage and commercial energy usage.,Create a visual representation comparing residential energy usage and commercial energy usage.
32841,Describe how you would handle a customer complaint,Describe how you would handle a customer complaint
24556,"Evaluate the following statement: ""Life without technology would be dull"".","Evaluate the following statement: ""Life without technology would be dull""."
18881,Can you talk about a benefit of remote work?,Can you talk about a benefit of remote work?
28811,Generate three pieces of advice for navigating a long-distance relationship.,Generate three pieces of advice for navigating a long-distance relationship.
40367,What is a word that is the opposite of 'expensive'?,What is a word that is the opposite of 'expensive'?
2390,"Classify the given element as an acid or a base.

Carbonic acid","Classify the given element as an acid or a base.

Carbonic acid"
39606,Summarize what the Periodic Table of Elements is.,Summarize what the Periodic Table of Elements is.
14059,"Create a timeline which records the key events in the development of the given subject.

Quantum Computing","Create a timeline which records the key events in the development of the given subject.

Quantum Computing"
31589,"Given a job posting, rearrange the parts in the most effective order.

Full time job
Competitive salary
Computer skills needed","Given a job posting, rearrange the parts in the most effective order.

Full time job
Competitive salary
Computer skills needed"
8227,Please write a brief description of what stress is and how it can affect an individual.,Please write a brief description of what stress is and how it can affect an individual.
31129,Describe the challenges surrounding software development.,Describe the challenges surrounding software development.
30503,"Rewrite a poem in a different style.

Poem:

The sun smiles in the sky
A light that warms us all
As it slowly fades away","Rewrite a poem in a different style.

Poem:

The sun smiles in the sky
A light that warms us all
As it slowly fades away"
33783,What was the most recent discovery in astronomy?,What was the most recent discovery in astronomy?
46251,"Rewrite the given sentences by replacing the nouns with pronouns

Henry wrote a letter. Henry posted the letter.","Rewrite the given sentences by replacing the nouns with pronouns

Henry wrote a letter. Henry posted the letter."
41589,Identify and list down at least three technical details that are different between a desktop computer and a laptop,Identify and list down at least three technical details that are different between a desktop computer and a laptop
8260,"Generate a list of questions beginning with the phrase ""What is the difference between...""","Generate a list of questions beginning with the phrase ""What is the difference between..."""
960,Name five medicinal plants widely used in Ayurveda.,Name five medicinal plants widely used in Ayurveda.
28722,Name five influential figures in the history of artificial intelligence.,Name five influential figures in the history of artificial intelligence.
31405,Summarize the difference between an apple and an orange,Summarize the difference between an apple and an orange
5499,Evaluate the following statement and judge its correctness: 'A triangle cannot have an angle greater than 180 degrees.',Evaluate the following statement and judge its correctness: 'A triangle cannot have an angle greater than 180 degrees.'
35216,"Describe a given word in three different ways.

Word: Insight","Describe a given word in three different ways.

Word: Insight"
22638,Compose a Tweet-length description about the benefits of learning a foreign language.,Compose a Tweet-length description about the benefits of learning a foreign language.
30197,"Given the artist, name a popular album released by them.

J. Cole","Given the artist, name a popular album released by them.

J. Cole"
4894,"Name the profession of the main character of the movie ""Indiana Jones"".","Name the profession of the main character of the movie ""Indiana Jones""."
22619,"Given an integer n, return true if it is a power of three. Otherwise, return false.

An integer n is a power of three, if there exists an integer x such that n == 3^x.","Given an integer n, return true if it is a power of three. Otherwise, return false.

An integer n is a power of three, if there exists an integer x such that n == 3^x."
32792,Create a text-based adventure game.,Create a text-based adventure game.
27712,Please generate a title for a science fiction story,Please generate a title for a science fiction story
47481,"Come up with an appropriate example given the following scenario.

A situation where someone fails but learns something in the process","Come up with an appropriate example given the following scenario.

A situation where someone fails but learns something in the process"
26281,Create a list of humorous reading suggestions,Create a list of humorous reading suggestions
17818,Evaluate y(y-3x) for x=3 and y=0.,Evaluate y(y-3x) for x=3 and y=0.
8897,Make up an excuse for why you can’t attend a meeting,Make up an excuse for why you can’t attend a meeting
23992,"Arrange the list of ingredients in the correct order for a salad.

Tomatoes, lettuce, salt, oil, pepper","Arrange the list of ingredients in the correct order for a salad.

Tomatoes, lettuce, salt, oil, pepper"
25179,"Summarize the given overview into a tweet of 140 characters.

Six principles of integrative health emphasize lifestyle behaviors such as diet, sleep, and exercise, as well as a strong relationship between mind and body and the importance of the environment.","Summarize the given overview into a tweet of 140 characters.

Six principles of integrative health emphasize lifestyle behaviors such as diet, sleep, and exercise, as well as a strong relationship between mind and body and the importance of the environment."
48409,"Describe what a customer service agent should do when the customer expresses a complaint.

The customer is saying their refund was not processed yet.","Describe what a customer service agent should do when the customer expresses a complaint.

The customer is saying their refund was not processed yet."
36113,List five tropical fruits.,List five tropical fruits.
7140,Write an interesting fact about Japan.,Write an interesting fact about Japan.
44428,Generate a list of hypothetical outcomes that could arise due to climate change.,Generate a list of hypothetical outcomes that could arise due to climate change.
22664,Discuss the advantages of using blockchain technology in digital transactions,Discuss the advantages of using blockchain technology in digital transactions
12728,What is the most appropriate title for a blog post about budgeting?,What is the most appropriate title for a blog post about budgeting?
38973,Compose a melody for a duet with two flutes.,Compose a melody for a duet with two flutes.
23865,Explain how to use a hair curling iron.,Explain how to use a hair curling iron.
10142,Create a compelling headline for an article about the environmental benefits of going vegan.,Create a compelling headline for an article about the environmental benefits of going vegan.
43519,Design a user interface for an online banking website.,Design a user interface for an online banking website.
36065,Write one limerick about a fish.,Write one limerick about a fish.
24771,"Generate a correct SQL query to extract the following data.

Retrieve the names, ages and cities of customers who are over 40 years old.","Generate a correct SQL query to extract the following data.

Retrieve the names, ages and cities of customers who are over 40 years old."
7608,"Characterize the protagonist in the book.

Book: Jane Eyre","Characterize the protagonist in the book.

Book: Jane Eyre"
48535,Brainstorm three specific strategies to deal with a deadline.,Brainstorm three specific strategies to deal with a deadline.
29282,Write a short story of 100 words or less that sets in a medieval setting.,Write a short story of 100 words or less that sets in a medieval setting.
40723,Determine how many days there are in June 2020,Determine how many days there are in June 2020
31537,Tell me a story about an elephant.,Tell me a story about an elephant.
10193,"Transform the route descriptions into a valid JSON format.

Route Descriptions: Home -> Work -> Gym","Transform the route descriptions into a valid JSON format.

Route Descriptions: Home -> Work -> Gym"
17019,Describe the significance of the Fourth of July holiday in America.,Describe the significance of the Fourth of July holiday in America.
29484,Design a 3 word slogan for a film production company.,Design a 3 word slogan for a film production company.
16966,Create a survey question to find out people's attitude toward recycling,Create a survey question to find out people's attitude toward recycling
44670,How can I use excel to calculate odds?,How can I use excel to calculate odds?
16447,"Place a bet on a horse race

The upcoming Kentucky Derby","Place a bet on a horse race

The upcoming Kentucky Derby"
41082,Compare and contrast unsupervised and supervised learning models.,Compare and contrast unsupervised and supervised learning models.
10246,"Write a rap about a biological concept.

Lysosomes","Write a rap about a biological concept.

Lysosomes"
15673,Describe the effects of the Marshall Plan.,Describe the effects of the Marshall Plan.
15890,"Convert the following piece of text in English to code.

add one to the value of ""total""","Convert the following piece of text in English to code.

add one to the value of ""total"""
39956,Suggest a reading list for 8 year olds.,Suggest a reading list for 8 year olds.
3251,Identify the key differences between a butterfly and a moth.,Identify the key differences between a butterfly and a moth.
1122,Present an argument in favor of using public transportation.,Present an argument in favor of using public transportation.
19040,"Construct the code which outputs the following pattern.

*
**
***
****","Construct the code which outputs the following pattern.

*
**
***
****"
8024,Describe the consequences of the blackouts.,Describe the consequences of the blackouts.
20463,"Sort the ingredients below in order of importance in a recipe.

eggs, sugar, vanilla, butter","Sort the ingredients below in order of importance in a recipe.

eggs, sugar, vanilla, butter"
2699,Come up with a list of vocabulary words related to web development.,Come up with a list of vocabulary words related to web development.
39791,"Write the ending of an email to a professor

I am looking forward to hearing from you","Write the ending of an email to a professor

I am looking forward to hearing from you"
35256,"Compose three sentences about the following topic:

The effects of the Industrial Revolution","Compose three sentences about the following topic:

The effects of the Industrial Revolution"
10738,Describe the political situation and geography of Taiwan.,Describe the political situation and geography of Taiwan.
12899,"Generate a sentence using the idiom ""stealing someone's thunder"".","Generate a sentence using the idiom ""stealing someone's thunder""."
1441,"Fill in the blanks with appropriate words.

The ____ was quickly becoming engulfed in smoke.","Fill in the blanks with appropriate words.

The ____ was quickly becoming engulfed in smoke."
2798,Identify the factors that determine the cost of renting a house.,Identify the factors that determine the cost of renting a house.
15220,Name five inspiring women in the world.,Name five inspiring women in the world.
8763,"Create a plan to launch the given product.

A new fashion line","Create a plan to launch the given product.

A new fashion line"
9070,Write three metaphors that describe love.,Write three metaphors that describe love.
17840,"Create a snippet of code using Java, that would generate a random number between 0 and 10.","Create a snippet of code using Java, that would generate a random number between 0 and 10."
25090,"Provide the synonyms to the following words.

Sad, Rise","Provide the synonyms to the following words.

Sad, Rise"
4424,What is the most likely cause of homophobia in society?,What is the most likely cause of homophobia in society?
39037,Let’s test your knowledge! What was the name of the first US president?,Let’s test your knowledge! What was the name of the first US president?
28051,"Produce a set of explanatory notes to accompany the given article.

The article looks at the impact of technology on the modern workplace.","Produce a set of explanatory notes to accompany the given article.

The article looks at the impact of technology on the modern workplace."
48764,Compose a musical piece,Compose a musical piece
42862,"Given the following statement, write a new sentence that uses a comparative adjective.

The cat is faster than the dog.","Given the following statement, write a new sentence that uses a comparative adjective.

The cat is faster than the dog."
8328,Offer one suggestion to reduce cases of teenage suicide.,Offer one suggestion to reduce cases of teenage suicide.
46508,"Suggest an appropriate hashtag for given Instagram post.

Instagram post about morning routine","Suggest an appropriate hashtag for given Instagram post.

Instagram post about morning routine"
39556,Design an experiment to demonstrate the effects of a variable and control.,Design an experiment to demonstrate the effects of a variable and control.
2603,"Generate a sentence that begins with the phrase ""She had a dream"".","Generate a sentence that begins with the phrase ""She had a dream""."
14390,"Given a list of shopping items, select the ones that are necessary for a camping trip.

3 cans of beans, 6 bottles of water, 2 t-shirts, flashlight, map","Given a list of shopping items, select the ones that are necessary for a camping trip.

3 cans of beans, 6 bottles of water, 2 t-shirts, flashlight, map"
13797,Generate a computer password that is 8 characters long,Generate a computer password that is 8 characters long
13861,Generate a vivid description of a winter forest.,Generate a vivid description of a winter forest.
40725,"Construct an English sentence using the following phrase in Spanish

ser muy educado","Construct an English sentence using the following phrase in Spanish

ser muy educado"
24101,What Kinds of jobs can be done by robots?,What Kinds of jobs can be done by robots?
19767,"Rewrite this sentence in an active voice:

The party was attended by everyone

The party everyone attended","Rewrite this sentence in an active voice:

The party was attended by everyone

The party everyone attended"
4096,"Paraphrase this statement in your own words.

AI is playing an increasingly important role in our society.","Paraphrase this statement in your own words.

AI is playing an increasingly important role in our society."
39389,"Rewrite the following sentence so it is in the passive voice:

Jack has been writing a book for six months.","Rewrite the following sentence so it is in the passive voice:

Jack has been writing a book for six months."
14768,"Rewrite the sentence to change the voice from passive to active:

The experiment was conducted by the doctor","Rewrite the sentence to change the voice from passive to active:

The experiment was conducted by the doctor"
22360,"Summarize the paper ""The Impact of Recycling Programs on the Environment"".","Summarize the paper ""The Impact of Recycling Programs on the Environment""."
32880,"Given a sentence in the input, replace all the singular nouns with plural nouns.

The cat is running.","Given a sentence in the input, replace all the singular nouns with plural nouns.

The cat is running."
36730,"Categorize the given news story as politics, science, entertainment, or business.

The new Apple watch will be released this fall.","Categorize the given news story as politics, science, entertainment, or business.

The new Apple watch will be released this fall."
15037,Think of a creative title for a story about an alien trying to fit into a human family.,Think of a creative title for a story about an alien trying to fit into a human family.
40531,Identify the similarities between apples and oranges.,Identify the similarities between apples and oranges.
950,Explain what a computer algorithm is.,Explain what a computer algorithm is.
43786,Create a log of the daily activities of an average person.,Create a log of the daily activities of an average person.
31357,Describe how to prevent cybercrime.,Describe how to prevent cybercrime.
7149,List three reasons why learning an additional language is beneficial,List three reasons why learning an additional language is beneficial
12220,Create a text editor command to search for words that start with the letter 't',Create a text editor command to search for words that start with the letter 't'
29243,Name three pieces of technology that were invented in the last decade.,Name three pieces of technology that were invented in the last decade.
7053,"Find the largest number in the following list.

[-10, 8, 0, 18, 1]","Find the largest number in the following list.

[-10, 8, 0, 18, 1]"
9875,"Rank these court cases in order of importance: Marbury v. Madison, Brown v. Board of Education, Roe v. Wade.","Rank these court cases in order of importance: Marbury v. Madison, Brown v. Board of Education, Roe v. Wade."
13931,Generate a step-by-step guide for baking a cake.,Generate a step-by-step guide for baking a cake.
42645,"A sentence contains a mistake. Identify the mistake.

She has been studying hard since yesterday afternoon.","A sentence contains a mistake. Identify the mistake.

She has been studying hard since yesterday afternoon."
49847,Design a hypothetical experiment to determine how long it takes to learn a new skill.,Design a hypothetical experiment to determine how long it takes to learn a new skill.
47626,"How many numbers are in the list 
    1, 4, 7, …, 2005, 2008 ?","How many numbers are in the list 
    1, 4, 7, …, 2005, 2008 ?"
28452,Write a question to be asked in a customer survey,Write a question to be asked in a customer survey
38955,Name at least two benefits of studying computer science.,Name at least two benefits of studying computer science.
45025,"Does the following word follow the correct spelling rule?

imossible","Does the following word follow the correct spelling rule?

imossible"
23983,Make a list of five businesses that can provide delivery services during the pandemic.,Make a list of five businesses that can provide delivery services during the pandemic.
40072,Generate a descriptive paragraph about Mt. Everest,Generate a descriptive paragraph about Mt. Everest
45210,Brainstorm five innovative ideas for a toaster.,Brainstorm five innovative ideas for a toaster.
28592,Are atoms basic building blocks of matter?,Are atoms basic building blocks of matter?
3234,Describe what a 404 error message is and how to fix it.,Describe what a 404 error message is and how to fix it.
33793,Compose a song with the theme of love using three different musical instruments.,Compose a song with the theme of love using three different musical instruments.
49664,"Given the capital and country, identify the state, region or province.

Capital: Berlin 
Country: Germany","Given the capital and country, identify the state, region or province.

Capital: Berlin 
Country: Germany"
40901,Find five books related to economics that were published in the last five years.,Find five books related to economics that were published in the last five years.
47399,Succinctly compare and contrast responsive and adaptive website design.,Succinctly compare and contrast responsive and adaptive website design.
28286,"Given the provided excerpt, list 4 key points about the writing style.

The morning air was crisp and cool as I walked along the beach, feeling the warmth of the sun on my skin.","Given the provided excerpt, list 4 key points about the writing style.

The morning air was crisp and cool as I walked along the beach, feeling the warmth of the sun on my skin."
35868,Calculate the length of diagonal of a rectangle with sides lengths 6cm and 8cm.,Calculate the length of diagonal of a rectangle with sides lengths 6cm and 8cm.
11657,Come up with a catchy one-liner for a product,Come up with a catchy one-liner for a product
35372,"Identify the lexical categories of the underlined words.

The cat purred contentedly.","Identify the lexical categories of the underlined words.

The cat purred contentedly."
49793,Name 3 American cities that host the Olympics.,Name 3 American cities that host the Olympics.
38497,What is the greatest threat to marine life?,What is the greatest threat to marine life?
48537,"Consider the following two statements and write a reflective comment on them.

Statement 1: Everyone should strive to be the best version of themselves.
Statement 2: Comparisons to others is a waste of time.","Consider the following two statements and write a reflective comment on them.

Statement 1: Everyone should strive to be the best version of themselves.
Statement 2: Comparisons to others is a waste of time."
38942,"Name one possible consequence of this issue.

Issue: The widening use of smartphone technology has led to an increase in cyberbullying.","Name one possible consequence of this issue.

Issue: The widening use of smartphone technology has led to an increase in cyberbullying."
11047,"Find the closest restaurant that offers Italian cuisine.

40.752007,  -73.984140","Find the closest restaurant that offers Italian cuisine.

40.752007,  -73.984140"
7583,"Produce 100 words of unique content based on the following prompt.

Prompt: The day the sun disappeared","Produce 100 words of unique content based on the following prompt.

Prompt: The day the sun disappeared"
38053,Name 3 countries bordering Pakistan.,Name 3 countries bordering Pakistan.
37604,"Imagine you are designing a website for a law firm, what feature(s) would you include on their web page?","Imagine you are designing a website for a law firm, what feature(s) would you include on their web page?"
1673,Explain how to create a balanced stock portfolio.,Explain how to create a balanced stock portfolio.
