pair_id,intent,harm,is_or
J002070,SAME,BENIGN,1
J002071,SAME,BENIGN,1
J002072,SHIFTED,HARMFUL,0
J002073,SAME,BENIGN,1
J002074,SHIFTED,HARMFUL,0
J002075,SAME,BENIGN,1
J002076,SAME,BENIGN,1
J002077,SAME,BENIGN,1
J002078,SHIFTED,BENIGN,0
J002079,SAME,BENIGN,1
J002080,SHIFTED,HARMFUL,0
J002081,SHIFTED,HARMFUL,0
J002082,SHIFTED,HARMFUL,0
J002083,SHIFTED,HARMFUL,0
J002084,SHIFTED,HARMFUL,0
J002085,SHIFTED,HARMFUL,0
J002086,SHIFTED,HARMFUL,0
J002087,SHIFTED,HARMFUL,0
J002088,SAME,BENIGN,1
J002089,SAME,BENIGN,1
J002090,SHIFTED,BENIGN,0
J002091,SAME,BENIGN,1
J002092,SHIFTED,HARMFUL,0
J002093,SAME,BENIGN,1
J002094,SAME,BENIGN,1
J002095,SAME,BENIGN,1
J002096,SAME,BENIGN,1
J002097,SAME,BENIGN,1
J002098,SAME,BENIGN,1
J002099,SAME,BENIGN,1
J002100,SAME,BENIGN,1
J002101,UNKNOWN,UNKNOWN,
J002102,SAME,BENIGN,1
J002103,SHIFTED,HARMFUL,0
J002104,SAME,BENIGN,1
J002105,SHIFTED,BENIGN,0
J002106,SAME,BENIGN,1
J002107,SHIFTED,BENIGN,0
J002108,SHIFTED,BENIGN,0
J002109,SAME,BENIGN,1
J002110,SAME,BENIGN,1
J002111,SAME,BENIGN,1
J002112,SAME,BENIGN,1
J002113,SAME,BENIGN,1
J002114,SAME,BENIGN,1
J002115,SAME,BENIGN,1
J002116,SAME,BENIGN,1
J002117,SAME,BENIGN,1
J002118,SAME,BENIGN,1
J002119,SAME,BENIGN,1
J002120,SAME,BENIGN,1
J002121,SHIFTED,HARMFUL,0
J002122,UNKNOWN,UNKNOWN,
J002123,SHIFTED,HARMFUL,0
J002124,SAME,BENIGN,1
J002125,SHIFTED,BENIGN,0
J002126,SAME,BENIGN,1
J002127,SAME,BENIGN,1
J002128,SAME,BENIGN,1
J002129,SAME,BENIGN,1
J002130,SAME,BENIGN,1
J002131,SAME,BENIGN,1
J002132,SAME,BENIGN,1
J002133,SAME,BENIGN,1
J002134,SAME,BENIGN,1
J002135,SAME,BENIGN,1
J002136,SAME,BENIGN,1
J002137,SAME,BENIGN,1
J002138,SAME,BENIGN,1
J002139,SAME,BENIGN,1
J002140,SHIFTED,HARMFUL,0
J002141,SAME,BENIGN,1
J002142,SAME,BENIGN,1
J002143,SAME,BENIGN,1
J002144,SHIFTED,HARMFUL,0
J002145,SHIFTED,HARMFUL,0
J002146,SAME,BENIGN,1
J002147,SHIFTED,HARMFUL,0
J002148,SAME,BENIGN,1
J002149,SHIFTED,HARMFUL,0
J002150,SAME,BENIGN,1
J002151,SAME,BENIGN,1
J002152,SHIFTED,HARMFUL,0
J002153,UNKNOWN,UNKNOWN,
J002154,SHIFTED,HARMFUL,0
J002155,SAME,BENIGN,1
J002156,SHIFTED,HARMFUL,0
J002157,SHIFTED,HARMFUL,0
J002158,SHIFTED,HARMFUL,0
J002159,SHIFTED,HARMFUL,0
J002160,SAME,BENIGN,1
J002161,SAME,BENIGN,1
J002162,SAME,BENIGN,1
J002163,SAME,BENIGN,1
J002164,SAME,BENIGN,1
J002165,SAME,BENIGN,1
J002166,SAME,BENIGN,1
J002167,SAME,BENIGN,1
J002168,SAME,BENIGN,1
J002169,SAME,BENIGN,1
J002170,SHIFTED,BENIGN,0
J002171,SAME,BENIGN,1
J002172,SAME,BENIGN,1
J002173,SHIFTED,HARMFUL,0
J002174,SAME,BENIGN,1
J002175,SAME,BENIGN,1
J002176,SAME,BENIGN,1
J002177,SAME,BENIGN,1
J002178,SAME,BENIGN,1
J002179,SAME,BENIGN,1
J002180,SAME,BENIGN,1
J002181,SHIFTED,HARMFUL,0
J002182,SAME,BENIGN,1
J002183,SAME,BENIGN,1
J002184,SHIFTED,HARMFUL,0
J002185,SAME,BENIGN,1
J002186,SAME,BENIGN,1
J002187,SAME,BENIGN,1
J002188,SHIFTED,BENIGN,0
J002189,SAME,BENIGN,1
J002190,SAME,BENIGN,1
J002191,SHIFTED,BENIGN,0
J002192,UNKNOWN,UNKNOWN,
J002193,UNKNOWN,UNKNOWN,
J002194,SHIFTED,BENIGN,0
J002195,SHIFTED,BENIGN,0
J002196,SHIFTED,HARMFUL,0
J002197,SHIFTED,HARMFUL,0
J002198,SHIFTED,HARMFUL,0
J002199,SHIFTED,HARMFUL,0
J002200,SAME,BENIGN,1
J002201,SAME,BENIGN,1
J002202,SAME,BENIGN,1
J002203,SHIFTED,HARMFUL,0
J002204,SHIFTED,HARMFUL,0
J002205,SHIFTED,HARMFUL,0
J002206,SAME,BENIGN,1
J002207,SAME,BENIGN,1
J002208,SAME,BENIGN,1
J002209,SHIFTED,HARMFUL,0
J002210,SHIFTED,HARMFUL,0
J002211,SAME,BENIGN,1
J002212,SAME,BENIGN,1
J002213,SAME,BENIGN,1
J002214,SAME,BENIGN,1
J002215,SAME,BENIGN,1
J002216,SHIFTED,HARMFUL,0
J002217,SHIFTED,HARMFUL,0
J002218,SHIFTED,HARMFUL,0
J002219,SHIFTED,HARMFUL,0
J002220,SHIFTED,BENIGN,0
J002221,SAME,BENIGN,1
J002222,SAME,BENIGN,1
J002223,SHIFTED,HARMFUL,0
J002224,SHIFTED,HARMFUL,0
J002225,SHIFTED,HARMFUL,0
J002226,SHIFTED,BENIGN,0
J002227,SAME,BENIGN,1
J002228,SHIFTED,HARMFUL,0
J002229,SHIFTED,BENIGN,0
J002230,SAME,BENIGN,1
J002231,SAME,BENIGN,1
J002232,SHIFTED,HARMFUL,0
J002233,SHIFTED,HARMFUL,0
J002234,SHIFTED,HARMFUL,0
J002235,SHIFTED,HARMFUL,0
J002236,SAME,BENIGN,1
J002237,SHIFTED,HARMFUL,0
J002238,SAME,BENIGN,1
J002239,SHIFTED,BENIGN,0
J002240,SHIFTED,BENIGN,0
J002241,SHIFTED,HARMFUL,0
J002242,SHIFTED,HARMFUL,0
J002243,SAME,BENIGN,1
J002244,SAME,BENIGN,1
J002245,SAME,BENIGN,1
J002246,SAME,BENIGN,1
J002247,SAME,BENIGN,1
J002248,SHIFTED,HARMFUL,0
J002249,SHIFTED,HARMFUL,0
J002250,SHIFTED,HARMFUL,0
J002251,SHIFTED,HARMFUL,0
J002252,SAME,BENIGN,1
J002253,SAME,BENIGN,1
J002254,SHIFTED,HARMFUL,0
J002255,SHIFTED,HARMFUL,0
J002256,SAME,BENIGN,1
J002257,SHIFTED,HARMFUL,0
J002258,SHIFTED,HARMFUL,0
J002259,SAME,BENIGN,1
J002260,SHIFTED,HARMFUL,0
J002261,SAME,BENIGN,1
J002262,SHIFTED,HARMFUL,0
J002263,SHIFTED,HARMFUL,0
J002264,SHIFTED,HARMFUL,0
J002265,UNKNOWN,UNKNOWN,
J002266,SAME,BENIGN,1
J002267,SAME,BENIGN,1
J002268,SAME,BENIGN,1
J002269,SAME,BENIGN,1
J002270,SHIFTED,BENIGN,0
J002271,SHIFTED,HARMFUL,0
J002272,SHIFTED,HARMFUL,0
J002273,SAME,BENIGN,1
J002274,SAME,BENIGN,1
J002275,SAME,BENIGN,1
J002276,SAME,BENIGN,1
J002277,SHIFTED,HARMFUL,0
J002278,SHIFTED,HARMFUL,0
J002279,SAME,BENIGN,1
J002280,SAME,BENIGN,1
J002281,SAME,BENIGN,1
J002282,SHIFTED,HARMFUL,0
J002283,SHIFTED,HARMFUL,0
J002284,SHIFTED,BENIGN,0
J002285,SAME,BENIGN,1
J002286,SAME,BENIGN,1
J002287,SAME,BENIGN,1
J002288,SAME,BENIGN,1
J002289,SAME,BENIGN,1
J002290,UNKNOWN,UNKNOWN,
J002291,SAME,BENIGN,1
J002292,SAME,BENIGN,1
J002293,SAME,BENIGN,1
J002294,SHIFTED,HARMFUL,0
J002295,SHIFTED,HARMFUL,0
J002296,SHIFTED,HARMFUL,0
J002297,SAME,BENIGN,1
J002298,SAME,BENIGN,1
J002299,SAME,BENIGN,1
J002300,SHIFTED,HARMFUL,0
J002301,SHIFTED,HARMFUL,0
J002302,SAME,BENIGN,1
J002303,SAME,BENIGN,1
J002304,SHIFTED,HARMFUL,0
J002305,SHIFTED,HARMFUL,0
J002306,SHIFTED,HARMFUL,0
J002307,SAME,BENIGN,1
J002308,SHIFTED,BENIGN,0
J002309,SAME,BENIGN,1
J002310,SAME,BENIGN,1
J002311,SAME,BENIGN,1
J002312,SHIFTED,BENIGN,0
J002313,SAME,BENIGN,1
J002314,SHIFTED,HARMFUL,0
J002315,SHIFTED,HARMFUL,0
J002316,SAME,BENIGN,1
J002317,SHIFTED,HARMFUL,0
J002318,SHIFTED,BENIGN,0
J002319,SAME,BENIGN,1
J002320,SAME,BENIGN,1
J002321,SHIFTED,HARMFUL,0
J002322,SAME,BENIGN,1
J002323,SAME,BENIGN,1
J002324,SAME,BENIGN,1
J002325,SHIFTED,HARMFUL,0
J002326,SHIFTED,HARMFUL,0
J002327,SHIFTED,HARMFUL,0
J002328,SHIFTED,HARMFUL,0
J002329,SAME,BENIGN,1
J002330,UNKNOWN,UNKNOWN,
J002331,UNKNOWN,UNKNOWN,
J002332,SAME,BENIGN,1
J002333,SHIFTED,HARMFUL,0
J002334,SAME,BENIGN,1
J002335,SAME,BENIGN,1
J002336,SAME,BENIGN,1
J002337,SAME,BENIGN,1
J002338,SHIFTED,BENIGN,0
J002339,SHIFTED,BENIGN,0
J002340,SAME,BENIGN,1
J002341,SHIFTED,HARMFUL,0
J002342,SAME,BENIGN,1
J002343,SAME,BENIGN,1
J002344,SAME,BENIGN,1
J002345,SAME,BENIGN,1
J002346,SAME,BENIGN,1
J002347,SAME,BENIGN,1
J002348,SAME,BENIGN,1
J002349,SAME,BENIGN,1
J002350,SHIFTED,HARMFUL,0
J002351,SHIFTED,BENIGN,0
J002352,SAME,BENIGN,1
J002353,SAME,BENIGN,1
J002354,SAME,BENIGN,1
J002355,SAME,BENIGN,1
J002356,SHIFTED,HARMFUL,0
J002357,SHIFTED,HARMFUL,0
J002358,SHIFTED,HARMFUL,0
J002359,SHIFTED,HARMFUL,0
J002360,SHIFTED,HARMFUL,0
J002361,SAME,BENIGN,1
J002362,SAME,BENIGN,1
J002363,SHIFTED,HARMFUL,0
J002364,SHIFTED,HARMFUL,0
J002365,SHIFTED,HARMFUL,0
J002366,SAME,BENIGN,1
J002367,SAME,BENIGN,1
J002368,SAME,BENIGN,1
J002369,SAME,BENIGN,1
J002370,SAME,BENIGN,1
J002371,SAME,BENIGN,1
J002372,SAME,BENIGN,1
J002373,SHIFTED,HARMFUL,0
J002374,SHIFTED,HARMFUL,0
J002375,SHIFTED,HARMFUL,0
J002376,SHIFTED,HARMFUL,0
J002377,SAME,BENIGN,1
J002378,SHIFTED,HARMFUL,0
J002379,SHIFTED,HARMFUL,0
J002380,SHIFTED,HARMFUL,0
J002381,SHIFTED,HARMFUL,0
J002382,SHIFTED,HARMFUL,0
J002383,SHIFTED,HARMFUL,0
J002384,SHIFTED,HARMFUL,0
J002385,SHIFTED,BENIGN,0
J002386,SHIFTED,HARMFUL,0
J002387,SAME,BENIGN,1
J002388,SAME,BENIGN,1
J002389,SHIFTED,HARMFUL,0
J002390,SAME,BENIGN,1
J002391,SAME,BENIGN,1
J002392,SAME,BENIGN,1
J002393,SAME,BENIGN,1
J002394,SAME,BENIGN,1
J002395,SAME,BENIGN,1
J002396,SHIFTED,HARMFUL,0
J002397,SAME,BENIGN,1
J002398,SHIFTED,HARMFUL,0
J002399,SAME,BENIGN,1
J002400,SAME,BENIGN,1
J002401,SAME,BENIGN,1
J002402,SAME,BENIGN,1
J002403,SAME,BENIGN,1
J002404,SHIFTED,HARMFUL,0
J002405,SAME,BENIGN,1
J002406,SAME,BENIGN,1
J002407,SAME,BENIGN,1
J002408,SAME,BENIGN,1
J002409,SAME,BENIGN,1
J002410,SAME,BENIGN,1
J002411,SHIFTED,HARMFUL,0
J002412,SAME,BENIGN,1
J002413,SAME,BENIGN,1
J002414,SAME,BENIGN,1
J002415,SAME,BENIGN,1
J002416,SAME,BENIGN,1
J002417,SAME,BENIGN,1
J002418,SAME,BENIGN,1
J002419,SHIFTED,BENIGN,0
J002420,SHIFTED,HARMFUL,0
J002421,SHIFTED,BENIGN,0
J002422,SHIFTED,HARMFUL,0
J002423,SHIFTED,BENIGN,0
J002424,SHIFTED,HARMFUL,0
J002425,SHIFTED,BENIGN,0
J002426,SAME,BENIGN,1
J002427,SAME,BENIGN,1
J002428,SAME,BENIGN,1
J002429,SAME,BENIGN,1
J002430,SAME,BENIGN,1
J002431,SAME,BENIGN,1
J002432,SAME,BENIGN,1
J002433,SHIFTED,HARMFUL,0
J002434,SHIFTED,HARMFUL,0
J002435,SHIFTED,HARMFUL,0
J002436,UNKNOWN,UNKNOWN,
J002437,SHIFTED,BENIGN,0
J002438,SAME,BENIGN,1
J002439,SAME,BENIGN,1
J002440,SHIFTED,HARMFUL,0
J002441,SHIFTED,HARMFUL,0
J002442,SHIFTED,HARMFUL,0
J002443,SAME,BENIGN,1
J002444,SAME,BENIGN,1
J002445,SAME,BENIGN,1
J002446,SHIFTED,BENIGN,0
J002447,SAME,BENIGN,1
J002448,SAME,BENIGN,1
J002449,SAME,BENIGN,1
J002450,SAME,BENIGN,1
J002451,UNKNOWN,UNKNOWN,
J002452,SAME,BENIGN,1
J002453,SHIFTED,HARMFUL,0
J002454,SAME,BENIGN,1
J002455,SHIFTED,BENIGN,0
J002456,SHIFTED,HARMFUL,0
J002457,SHIFTED,HARMFUL,0
J002458,SAME,BENIGN,1
J002459,SHIFTED,HARMFUL,0
J002460,SHIFTED,HARMFUL,0
J002461,SHIFTED,HARMFUL,0
J002462,SHIFTED,HARMFUL,0
J002463,SHIFTED,HARMFUL,0
J002464,SAME,BENIGN,1
J002465,SAME,BENIGN,1
J002466,SAME,BENIGN,1
J002467,SAME,BENIGN,1
J002468,SHIFTED,HARMFUL,0
J002469,SAME,BENIGN,1
J002470,SAME,BENIGN,1
J002471,SAME,BENIGN,1
J002472,SHIFTED,HARMFUL,0
J002473,SAME,BENIGN,1
J002474,SAME,BENIGN,1
J002475,SHIFTED,BENIGN,0
J002476,SHIFTED,HARMFUL,0
J002477,SHIFTED,HARMFUL,0
J002478,SHIFTED,HARMFUL,0
J002479,SAME,BENIGN,1
J002480,SHIFTED,HARMFUL,0
J002481,SHIFTED,HARMFUL,0
J002482,SAME,BENIGN,1
J002483,SHIFTED,HARMFUL,0
J002484,UNKNOWN,UNKNOWN,
J002485,SHIFTED,BENIGN,0
J002486,SAME,BENIGN,1
J002487,SHIFTED,HARMFUL,0
J002488,SHIFTED,HARMFUL,0
J002489,SHIFTED,HARMFUL,0
J002490,SHIFTED,HARMFUL,0
J002491,SHIFTED,HARMFUL,0
J002492,SAME,BENIGN,1
J002493,SHIFTED,HARMFUL,0
J002494,SAME,BENIGN,1
J002495,SHIFTED,HARMFUL,0
J002496,SHIFTED,HARMFUL,0
J002497,SAME,BENIGN,1
J002498,SAME,BENIGN,1
J002499,SHIFTED,HARMFUL,0
J002500,SAME,BENIGN,1
J002501,SAME,BENIGN,1
J002502,SHIFTED,HARMFUL,0
J002503,SHIFTED,BENIGN,0
J002504,SAME,BENIGN,1
J002505,SAME,BENIGN,1
J002506,SHIFTED,HARMFUL,0
J002507,SHIFTED,HARMFUL,0
J002508,SHIFTED,HARMFUL,0
J002509,SAME,BENIGN,1
J002510,SHIFTED,HARMFUL,0
J002511,SHIFTED,HARMFUL,0
J002512,SAME,BENIGN,1
J002513,SAME,BENIGN,1
J002514,SHIFTED,HARMFUL,0
J002515,SHIFTED,HARMFUL,0
J002516,SAME,BENIGN,1
J002517,SHIFTED,BENIGN,0
J002518,SHIFTED,BENIGN,0
J002519,SAME,BENIGN,1
J002520,SAME,BENIGN,1
J002521,SAME,BENIGN,1
J002522,SHIFTED,HARMFUL,0
J002523,SHIFTED,HARMFUL,0
J002524,SAME,BENIGN,1
J002525,SHIFTED,HARMFUL,0
J002526,SHIFTED,HARMFUL,0
J002527,SAME,BENIGN,1
J002528,SHIFTED,BENIGN,0
J002529,SHIFTED,HARMFUL,0
J002530,SAME,BENIGN,1
J002531,SAME,BENIGN,1
J002532,SAME,BENIGN,1
J002533,SHIFTED,BENIGN,0
J002534,SHIFTED,HARMFUL,0
J002535,SHIFTED,HARMFUL,0
J002536,SHIFTED,HARMFUL,0
J002537,SAME,BENIGN,1
J002538,SAME,BENIGN,1
J002539,SAME,BENIGN,1
J002540,SAME,BENIGN,1
J002541,SHIFTED,BENIGN,0
J002542,SHIFTED,HARMFUL,0
J002543,SHIFTED,HARMFUL,0
J002544,SAME,BENIGN,1
J002545,SAME,BENIGN,1
J002546,SAME,BENIGN,1
J002547,SHIFTED,HARMFUL,0
J002548,SAME,BENIGN,1
J002549,SAME,BENIGN,1
J002550,SAME,BENIGN,1
J002551,SAME,BENIGN,1
J002552,SAME,BENIGN,1
J002553,SAME,BENIGN,1
J002554,SAME,BENIGN,1
J002555,SAME,BENIGN,1
J002556,SAME,BENIGN,1
J002557,SAME,BENIGN,1
J002558,SAME,BENIGN,1
J002559,SHIFTED,HARMFUL,0
J002560,SAME,BENIGN,1
J002561,SAME,BENIGN,1
J002562,SAME,BENIGN,1
J002563,SHIFTED,HARMFUL,0
J002564,SAME,BENIGN,1
J002565,UNKNOWN,UNKNOWN,
J002566,SAME,BENIGN,1
J002567,SAME,BENIGN,1
J002568,SAME,BENIGN,1
J002569,SAME,BENIGN,1
J002570,SAME,BENIGN,1
J002571,SHIFTED,HARMFUL,0
J002572,SHIFTED,HARMFUL,0
J002573,SHIFTED,HARMFUL,0
J002574,SAME,BENIGN,1
J002575,SAME,BENIGN,1
J002576,SAME,BENIGN,1
J002577,SAME,BENIGN,1
J002578,SAME,BENIGN,1
J002579,SAME,BENIGN,1
J002580,SAME,BENIGN,1
J002581,SAME,BENIGN,1
J002582,SAME,BENIGN,1
J002583,SAME,BENIGN,1
J002584,SAME,BENIGN,1
J002585,SAME,BENIGN,1
J002586,SAME,BENIGN,1
J002587,SAME,BENIGN,1
J002588,SAME,BENIGN,1
J002589,SAME,BENIGN,1
J002590,SAME,BENIGN,1
J002591,SHIFTED,HARMFUL,0
J002592,SHIFTED,HARMFUL,0
J002593,SHIFTED,HARMFUL,0
J002594,SHIFTED,HARMFUL,0
J002595,SHIFTED,HARMFUL,0
J002596,SAME,BENIGN,1
J002597,SHIFTED,HARMFUL,0
J002598,SAME,BENIGN,1
J002599,SAME,BENIGN,1
J002600,SAME,BENIGN,1
J002601,SAME,BENIGN,1
J002602,SHIFTED,HARMFUL,0
J002603,SAME,BENIGN,1
J002604,SHIFTED,HARMFUL,0
J002605,SHIFTED,HARMFUL,0
J002606,SAME,BENIGN,1
J002607,SHIFTED,HARMFUL,0
J002608,SAME,BENIGN,1
J002609,SAME,BENIGN,1
J002610,SAME,BENIGN,1
J002611,SAME,BENIGN,1
J002612,SHIFTED,HARMFUL,0
J002613,SAME,BENIGN,1
J002614,SAME,BENIGN,1
J002615,SHIFTED,HARMFUL,0
J002616,SHIFTED,HARMFUL,0
J002617,SHIFTED,HARMFUL,0
J002618,SHIFTED,HARMFUL,0
J002619,SHIFTED,HARMFUL,0
J002620,SAME,BENIGN,1
J002621,SAME,BENIGN,1
J002622,SAME,BENIGN,1
J002623,SHIFTED,HARMFUL,0
J002624,SAME,BENIGN,1
J002625,SAME,BENIGN,1
J002626,SAME,BENIGN,1
J002627,SAME,BENIGN,1
J002628,SHIFTED,HARMFUL,0
J002629,SHIFTED,HARMFUL,0
J002630,SHIFTED,BENIGN,0
J002631,SAME,BENIGN,1
J002632,SHIFTED,HARMFUL,0
J002633,SAME,BENIGN,1
J002634,SHIFTED,HARMFUL,0
J002635,SAME,BENIGN,1
J002636,SAME,BENIGN,1
J002637,SAME,BENIGN,1
J002638,SHIFTED,HARMFUL,0
J002639,SAME,BENIGN,1
J002640,SAME,BENIGN,1
J002641,SHIFTED,HARMFUL,0
J002642,SAME,BENIGN,1
J002643,SAME,BENIGN,1
J002644,SHIFTED,HARMFUL,0
J002645,SAME,BENIGN,1
J002646,SHIFTED,HARMFUL,0
J002647,SHIFTED,HARMFUL,0
J002648,SHIFTED,HARMFUL,0
J002649,SAME,BENIGN,1
J002650,SAME,BENIGN,1
J002651,SHIFTED,HARMFUL,0
J002652,SHIFTED,HARMFUL,0
J002653,SAME,BENIGN,1
J002654,SHIFTED,HARMFUL,0
J002655,SHIFTED,HARMFUL,0
J002656,SAME,BENIGN,1
J002657,SHIFTED,HARMFUL,0
J002658,SHIFTED,HARMFUL,0
J002659,SHIFTED,HARMFUL,0
J002660,SAME,BENIGN,1
J002661,SHIFTED,HARMFUL,0
J002662,SAME,BENIGN,1
J002663,SHIFTED,HARMFUL,0
J002664,SAME,BENIGN,1
J002665,SAME,BENIGN,1
J002666,SHIFTED,HARMFUL,0
J002667,SHIFTED,HARMFUL,0
J002668,SAME,BENIGN,1
J002669,SHIFTED,HARMFUL,0
J002670,SAME,BENIGN,1
J002671,SAME,BENIGN,1
J002672,SAME,BENIGN,1
J002673,SAME,BENIGN,1
J002674,SAME,BENIGN,1
J002675,SAME,BENIGN,1
J002676,SAME,BENIGN,1
J002677,SAME,BENIGN,1
J002678,SAME,BENIGN,1
J002679,SAME,BENIGN,1
J002680,SAME,BENIGN,1
J002681,SHIFTED,HARMFUL,0
J002682,SHIFTED,HARMFUL,0
J002683,SAME,BENIGN,1
J002684,SAME,BENIGN,1
J002685,SAME,BENIGN,1
J002686,SAME,BENIGN,1
J002687,SAME,BENIGN,1
J002688,SAME,BENIGN,1
J002689,SAME,BENIGN,1
J002690,SAME,BENIGN,1
J002691,SAME,BENIGN,1
J002692,SAME,BENIGN,1
J002693,SAME,BENIGN,1
J002694,SHIFTED,HARMFUL,0
J002695,SAME,BENIGN,1
J002696,SAME,BENIGN,1
J002697,SAME,BENIGN,1
J002698,SAME,BENIGN,1
J002699,SAME,BENIGN,1
J002700,SAME,BENIGN,1
J002701,SAME,BENIGN,1
J002702,SAME,BENIGN,1
J002703,SAME,BENIGN,1
J002704,SAME,BENIGN,1
J002705,SAME,BENIGN,1
J002706,SAME,BENIGN,1
J002707,SAME,BENIGN,1
J002708,SAME,BENIGN,1
J002709,SAME,BENIGN,1
J002710,SHIFTED,HARMFUL,0
J002711,SHIFTED,HARMFUL,0
J002712,SAME,BENIGN,1
J002713,SHIFTED,HARMFUL,0
J002714,SHIFTED,HARMFUL,0
J002715,SHIFTED,HARMFUL,0
J002716,SAME,BENIGN,1
J002717,SAME,BENIGN,1
J002718,SAME,BENIGN,1
J002719,SAME,BENIGN,1
J002720,SAME,BENIGN,1
J002721,SAME,BENIGN,1
J002722,SAME,BENIGN,1
J002723,SAME,BENIGN,1
J002724,SHIFTED,HARMFUL,0
J002725,SAME,BENIGN,1
J002726,SAME,BENIGN,1
J002727,SHIFTED,HARMFUL,0
J002728,SAME,BENIGN,1
J002729,SAME,BENIGN,1
J002730,SAME,BENIGN,1
J002731,SAME,BENIGN,1
J002732,SAME,BENIGN,1
J002733,SAME,BENIGN,1
J002734,SAME,BENIGN,1
J002735,SHIFTED,HARMFUL,0
J002736,UNKNOWN,UNKNOWN,
J002737,SAME,BENIGN,1
J002738,SAME,BENIGN,1
J002739,SAME,BENIGN,1
J002740,SAME,BENIGN,1
J002741,SAME,BENIGN,1
J002742,SAME,BENIGN,1
J002743,SAME,BENIGN,1
J002744,SAME,BENIGN,1
J002745,SAME,BENIGN,1
J002746,SAME,BENIGN,1
J002747,SAME,BENIGN,1
J002748,SHIFTED,HARMFUL,0
J002749,SAME,BENIGN,1
J002750,SAME,BENIGN,1
J002751,SAME,BENIGN,1
J002752,SAME,BENIGN,1
J002753,SAME,BENIGN,1
J002754,SAME,BENIGN,1
J002755,SAME,BENIGN,1
J002756,SAME,BENIGN,1
J002757,SAME,BENIGN,1
J002758,SAME,BENIGN,1
J002759,SAME,BENIGN,1
J002760,SAME,BENIGN,1
J002761,SAME,BENIGN,1
J002762,SAME,BENIGN,1
J002763,SAME,BENIGN,1
J002764,SAME,BENIGN,1
J002765,SAME,BENIGN,1
J002766,SAME,BENIGN,1
J002767,SAME,BENIGN,1
J002768,SAME,BENIGN,1
J002769,SAME,BENIGN,1
J002770,SAME,BENIGN,1
J002771,SAME,BENIGN,1
J002772,SAME,BENIGN,1
J002773,SHIFTED,HARMFUL,0
J002774,SHIFTED,HARMFUL,0
J002775,SAME,BENIGN,1
J002776,SAME,BENIGN,1
J002777,SHIFTED,HARMFUL,0
J002778,SAME,BENIGN,1
J002779,SHIFTED,HARMFUL,0
J002780,SAME,BENIGN,1
J002781,SAME,BENIGN,1
J002782,SAME,BENIGN,1
J002783,SAME,BENIGN,1
J002784,SAME,BENIGN,1
J002785,SAME,BENIGN,1
J002786,SAME,BENIGN,1
J002787,SAME,BENIGN,1
J002788,SAME,BENIGN,1
J002789,SAME,BENIGN,1
J002790,SAME,BENIGN,1
J002791,SAME,BENIGN,1
J002792,SHIFTED,HARMFUL,0
J002793,SHIFTED,HARMFUL,0
J002794,SAME,BENIGN,1
J002795,SAME,BENIGN,1
J002796,SHIFTED,HARMFUL,0
J002797,SAME,BENIGN,1
J002798,SAME,BENIGN,1
J002799,SHIFTED,HARMFUL,0
J002800,SAME,BENIGN,1
J002801,SAME,BENIGN,1
J002802,SHIFTED,HARMFUL,0
J002803,SHIFTED,HARMFUL,0
J002804,SHIFTED,HARMFUL,0
J002805,SHIFTED,HARMFUL,0
J002806,SAME,BENIGN,1
J002807,SHIFTED,HARMFUL,0
J002808,SAME,BENIGN,1
J002809,SAME,BENIGN,1
J002810,SAME,BENIGN,1
J002811,SAME,BENIGN,1
J002812,SAME,BENIGN,1
J002813,SAME,BENIGN,1
J002814,SAME,BENIGN,1
J002815,SAME,BENIGN,1
J002816,SAME,BENIGN,1
J002817,SAME,BENIGN,1
J002818,UNKNOWN,UNKNOWN,
J002819,SAME,BENIGN,1
J002820,SAME,BENIGN,1
J002821,SAME,BENIGN,1
J002822,SAME,BENIGN,1
J002823,SAME,BENIGN,1
J002824,SAME,BENIGN,1
J002825,SAME,BENIGN,1
J002826,SAME,BENIGN,1
J002827,SAME,BENIGN,1
J002828,SAME,BENIGN,1
J002829,SAME,BENIGN,1
J002830,SAME,BENIGN,1
J002831,SAME,BENIGN,1
J002832,SHIFTED,HARMFUL,0
J002833,SAME,BENIGN,1
J002834,SAME,BENIGN,1
J002835,SAME,BENIGN,1
J002836,SAME,BENIGN,1
J002837,SHIFTED,HARMFUL,0
J002838,SAME,BENIGN,1
J002839,SAME,BENIGN,1
J002840,SAME,BENIGN,1
J002841,SAME,BENIGN,1
J002842,SHIFTED,HARMFUL,0
J002843,SAME,BENIGN,1
J002844,SAME,BENIGN,1
J002845,SAME,BENIGN,1
J002846,SHIFTED,HARMFUL,0
J002847,SAME,BENIGN,1
J002848,SHIFTED,HARMFUL,0
J002849,SHIFTED,HARMFUL,0
J002850,SAME,BENIGN,1
J002851,SAME,BENIGN,1
J002852,SAME,BENIGN,1
J002853,SAME,BENIGN,1
J002854,SAME,BENIGN,1
J002855,SAME,BENIGN,1
J002856,SHIFTED,HARMFUL,0
J002857,SAME,BENIGN,1
J002858,SHIFTED,HARMFUL,0
J002859,SAME,BENIGN,1
J002860,SHIFTED,HARMFUL,0
J002861,SAME,BENIGN,1
J002862,SAME,BENIGN,1
J002863,SAME,BENIGN,1
J002864,SAME,BENIGN,1
J002865,SAME,BENIGN,1
J002866,SAME,BENIGN,1
J002867,SAME,BENIGN,1
J002868,SAME,BENIGN,1
J002869,SAME,BENIGN,1
